,match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_team_rating_last5,home_accurate_pass_last5,home_total_pass_last5,home_blocked_scoring_att_last5,home_ontarget_scoring_att_last5,home_shot_off_target_last5,home_won_corners_last5,home_penalty_save_last5,home_total_tackle_last5,home_fk_foul_lost_last5,home_total_throws_last5,home_possession_percentage_last5,away_team_rating_last5,away_accurate_pass_last5,away_total_pass_last5,away_blocked_scoring_att_last5,away_ontarget_scoring_att_last5,away_shot_off_target_last5,away_won_corners_last5,away_penalty_save_last5,away_total_tackle_last5,away_fk_foul_lost_last5,away_total_throws_last5,away_possession_percentage_last5,home_team_att_strength_last5,home_team_def_strength_last5,away_team_att_strength_last5,away_team_def_strength_last5
0,959625,183,162,6.708080229955231,378.31944444444446,471.9236111111111,3.625,4.319444444444445,4.944444444444445,6.506944444444445,1.0,18.069444444444443,10.04861111111111,28.368055555555557,53.17708333333333,6.885614824989825,268.8611111111111,354.9236111111111,2.9097222222222223,4.743055555555555,5.236111111111111,5.534722222222222,1.0,18.53472222222222,12.86111111111111,24.04861111111111,45.04097222222222,D,0.8796296296296297,1.3169431279620853,1.1143364928909953,0.6157407407407407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959645,26,14,6.8155471611721605,407.02083333333337,506.7013888888889,4.986111111111111,4.763888888888889,5.625,7.444444444444445,1.0,23.54861111111111,11.458333333333332,25.104166666666664,55.793749999999996,7.046118742368741,233.48611111111111,332.46527777777777,3.4722222222222223,5.055555555555555,5.347222222222222,4.465277777777778,1.0,23.52777777777778,11.027777777777779,23.42361111111111,41.07222222222222,W,0.8796296296296297,1.1143364928909953,1.8909952606635072,0.860082304526749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959665,23,31,6.667182539682541,286.375,378.375,2.361111111111111,3.3402777777777777,3.333333333333333,4.361111111111111,1.0,20.979166666666664,10.041666666666668,23.1875,44.378472222222214,6.90427503052503,388.71527777777777,474.34722222222223,3.4652777777777777,4.604166666666666,4.763888888888889,5.930555555555555,1.0,19.01388888888889,8.527777777777779,19.28472222222222,52.861805555555556,L,1.085838779956427,1.1958656330749353,1.241860465116279,0.7852941176470588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959674,18,13,6.838706501831501,352.4861111111111,447.1736111111111,3.111111111111111,4.694444444444445,6.8125,5.680555555555555,1.0,18.23611111111111,10.5,22.53472222222222,51.72916666666667,7.128417277167277,472.4236111111111,556.4652777777778,4.694444444444445,5.895833333333334,5.6875,6.0625,1.0,20.17361111111111,8.659722222222221,18.61111111111111,57.86805555555556,W,1.0139433551198256,1.1970164609053497,1.6574074074074072,0.6239651416122004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959582,31,96,6.923492063492063,394.0,478.27777777777777,3.7222222222222223,4.777777777777778,4.777777777777778,6.055555555555555,1.0,19.0,8.666666666666668,18.888888888888886,53.394444444444446,6.816227106227107,320.8888888888889,411.22222222222223,2.388888888888889,3.2777777777777777,5.333333333333333,3.7222222222222223,1.0,19.38888888888889,10.11111111111111,21.666666666666664,48.00555555555556,L,1.4671814671814671,1.388888888888889,0.5555555555555556,0.5405405405405406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959572,162,259,6.88561100936101,270.0,357.05555555555554,2.9444444444444446,4.555555555555555,5.166666666666666,5.777777777777778,1.0,18.444444444444443,12.833333333333332,23.944444444444443,45.24444444444444,6.691512934981684,416.4125,503.2,3.3375,3.8125,4.95,3.925,1.0,15.45,9.6625,22.7375,54.18125,D,0.9266409266409266,0.8333333333333334,0.7291666666666667,1.0424710424710424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959612,168,24,6.6313288690476195,303.825,395.575,2.55,3.6875,5.35,5.4625,1.0,16.575,11.1,22.1625,46.15125,6.757839845339845,325.66666666666663,413.44444444444446,2.888888888888889,3.2777777777777777,4.944444444444445,4.666666666666666,1.0,18.444444444444443,11.61111111111111,24.77777777777778,49.022222222222226,W,0.7818532818532818,1.0416666666666667,0.8333333333333334,1.4671814671814671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959632,27,30,6.868504273504274,275.05555555555554,378.55555555555554,3.833333333333333,3.888888888888889,4.555555555555555,4.222222222222221,0.05555555555555555,20.77777777777778,12.0,24.11111111111111,44.58333333333334,7.007416208791209,374.075,467.9875,4.3125,6.425,4.45,5.8875,1.0,21.8125,13.05,27.075,54.792500000000004,L,0.694980694980695,0.5555555555555556,1.3541666666666667,0.6081081081081081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959642,175,23,6.706862026862027,234.0,327.77777777777777,1.9444444444444446,2.9444444444444446,3.7222222222222223,4.333333333333333,1.0,16.22222222222222,10.38888888888889,22.22222222222222,39.25,6.658428571428573,285.775,376.975,2.4,3.2125,3.45,4.3,1.0,21.1125,10.375,22.6875,44.12625,W,0.8494208494208495,1.4814814814814814,0.5208333333333334,1.6505791505791505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959602,32,15,6.818542696886446,465.1875,555.975,3.55,3.675,4.0375,6.0625,1.0,19.2,11.9875,24.025,60.6525,6.753592032967033,413.2125,505.0875,4.3625,4.0875,5.8,5.9625,0.0625,20.4875,11.3875,23.0,58.002500000000005,D,0.8693609022556391,0.3125,0.8333333333333334,1.3040413533834587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959562,13,183,7.083197802197802,472.1125,556.3875,4.45,5.8625,5.5875,5.9625,1.0,19.8125,8.6375,18.95,58.1575,6.725149063899066,377.22222222222223,471.05555555555554,3.5555555555555554,4.277777777777778,4.888888888888889,6.555555555555555,1.0,18.38888888888889,10.055555555555555,28.166666666666664,53.21666666666666,W,1.1301691729323309,0.625,1.1111111111111112,1.4682539682539684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959652,29,18,6.87779326923077,289.3375,374.7,3.525,4.5375,5.65,6.05,1.0,19.55,10.1125,23.025,46.12375,6.870682692307691,346.175,440.3625,3.15,4.7,6.6625,5.525,1.0,18.375,10.5,22.5125,50.88250000000001,W,1.0432330827067668,1.1458333333333335,0.8333333333333334,0.6954887218045113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959592,14,167,7.026093406593405,230.175,329.9875,3.35,4.95,5.225,4.4875,1.0,23.35,10.8,23.9625,40.75,6.969866071428573,467.1,554.1625,4.9875,6.5125,5.6625,7.15,1.0,18.125,10.4625,23.8,57.88,D,1.3925925925925926,1.3699551569506727,0.8430493273542601,0.6962962962962963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959622,16,26,6.683230082417584,250.275,341.9,2.975,3.325,4.675,3.5625,1.0,21.15,11.3,18.6125,40.38875,6.838606023606022,403.0,504.55555555555554,5.111111111111111,4.777777777777778,5.888888888888889,7.388888888888889,1.0,23.333333333333332,11.555555555555555,25.77777777777778,56.011111111111106,L,0.7875,0.9534753363228698,0.9417040358744394,0.8555555555555556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959584,29,26,6.883478937728938,288.81666666666666,375.39444444444445,3.344444444444444,4.516666666666667,5.705555555555556,5.911111111111111,1.0,19.855555555555554,9.911111111111111,22.955555555555556,46.06333333333333,6.845262617012616,402.31666666666666,504.9166666666667,5.15,4.838888888888889,6.038888888888889,7.2444444444444445,1.0,22.87222222222222,11.672222222222222,26.011111111111113,56.361111111111114,W,1.094650205761317,1.130952380952381,0.9330357142857144,0.7740740740740741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959696,32,259,6.807711843711843,468.8888888888889,558.4611111111111,3.55,3.605555555555555,4.072222222222223,6.0,1.0,19.33888888888889,12.272222222222222,23.594444444444445,60.89555555555556,6.695063695563695,408.7111111111111,496.0333333333333,3.2888888888888888,3.7222222222222223,4.7,3.8833333333333337,1.0,15.283333333333331,9.933333333333334,22.855555555555554,53.699999999999996,W,0.7802287581699348,0.28422619047619047,0.6631944444444445,0.9362745098039216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959662,13,23,7.087109584859585,472.18888888888887,555.8111111111111,4.311111111111112,5.855555555555555,5.455555555555556,6.122222222222222,1.0,19.583333333333336,8.588888888888889,18.67222222222222,57.861666666666665,6.666126984126985,285.23333333333335,375.3222222222222,2.3722222222222222,3.15,3.45,4.383333333333333,1.0,20.744444444444447,10.5,22.333333333333336,44.43111111111111,W,1.170343137254902,0.5684523809523809,0.4737103174603175,1.5604575163398695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959689,14,183,7.021275030525029,228.13333333333333,329.52222222222224,3.155555555555556,4.894444444444445,5.322222222222223,4.355555555555555,1.0,22.87777777777778,10.883333333333333,24.205555555555556,40.68333333333333,6.716907661782662,380.3277777777778,473.64444444444445,3.5555555555555554,4.233333333333333,4.794444444444444,6.411111111111111,1.0,18.594444444444445,9.944444444444445,27.61111111111111,53.05333333333333,D,1.2483660130718954,1.2316468253968256,1.0232142857142859,1.4746323529411767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959709,16,24,6.6721727716727735,247.84444444444443,340.15,2.905555555555556,3.3388888888888886,4.55,3.638888888888889,1.0,20.78888888888889,11.18888888888889,19.605555555555554,40.35333333333334,6.739679436304436,325.91111111111115,413.65,2.7944444444444443,3.272222222222222,4.838888888888889,4.877777777777778,1.0,18.455555555555556,12.005555555555556,24.822222222222223,49.38944444444445,W,0.7022058823529412,0.947420634920635,0.7674107142857144,1.4746323529411767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959574,175,96,6.735675213675215,234.86666666666667,328.2388888888889,2.4277777777777776,3.0388888888888888,3.7666666666666666,5.0055555555555555,1.0,16.47222222222222,10.244444444444444,22.35,39.86388888888889,6.819186202686203,324.81111111111113,414.2388888888889,2.388888888888889,3.361111111111111,5.127777777777778,3.6555555555555554,1.0,19.511111111111113,10.166666666666668,21.416666666666664,48.10277777777778,W,0.8426470588235294,1.3642857142857145,0.8526785714285715,0.7022058823529412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959703,168,18,6.657083536833538,299.83888888888885,392.89444444444445,2.466666666666667,3.6944444444444446,5.183333333333334,5.233333333333333,1.0,16.78333333333333,11.072222222222223,21.572222222222223,46.114444444444445,6.851844932844932,343.74444444444447,438.3,3.15,4.616666666666667,6.794444444444444,5.622222222222222,1.0,18.583333333333336,10.555555555555555,23.03333333333333,50.85888888888889,W,0.8582516339869282,0.947420634920635,0.8526785714285715,0.7802287581699348,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959564,27,167,6.849781440781442,270.91666666666663,375.3277777777778,3.8388888888888886,3.738888888888889,4.488888888888889,4.2555555555555555,0.05555555555555555,20.583333333333336,11.988888888888889,23.944444444444443,44.10611111111112,6.977698412698414,463.5722222222222,551.9611111111111,5.0777777777777775,6.477777777777778,5.877777777777778,7.511111111111111,1.0,18.083333333333336,10.344444444444445,23.883333333333333,58.11333333333334,L,0.7010676156583631,0.694273127753304,0.7714145863925599,0.6231712139185449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959672,162,15,6.877838675213676,270.3888888888889,358.44444444444446,2.8722222222222222,4.4,5.205555555555556,5.805555555555555,1.0,18.17222222222222,12.772222222222222,24.333333333333336,45.477222222222224,6.771700244200244,403.81666666666666,495.6222222222222,4.161111111111111,4.066666666666666,5.772222222222222,5.761111111111111,0.05555555555555555,20.883333333333333,11.088888888888889,22.72222222222222,56.665000000000006,L,0.8425531914893616,0.7781659388646288,0.7685589519650654,1.1702127659574468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959681,31,30,6.918884615384615,393.62222222222226,477.2055555555555,3.844444444444444,4.661111111111111,4.838888888888889,6.0,1.0,18.96111111111111,8.78888888888889,18.866666666666667,53.14888888888889,7.00610286935287,376.06111111111113,471.3277777777778,4.111111111111111,6.272222222222222,4.588888888888889,5.727777777777778,1.0,21.36111111111111,13.022222222222222,27.7,55.21888888888889,D,1.5524822695035463,1.6297413793103448,1.4295977011494254,0.6272655634357762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959604,183,29,6.734422938172939,377.9141414141414,471.6717171717172,3.601010101010101,4.0606060606060606,4.762626262626263,6.202020202020202,0.045454545454545456,18.944444444444443,9.717171717171716,27.338383838383837,52.82424242424242,6.9196346153846156,282.85,369.79999999999995,3.3,4.75,5.65,5.75,1.0,20.05,10.0,22.75,45.34,L,0.7852375343541421,1.239866475917978,1.2017167381974247,0.7773851590106008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959654,23,32,6.683777472527473,290.9,380.0,2.45,3.3,3.55,4.35,1.0,20.700000000000003,10.4,22.05,44.709999999999994,6.815118589743589,465.9,555.35,3.7,3.75,4.1,5.9,1.0,19.35,12.399999999999999,23.55,60.485,D,0.989399293286219,1.2017167381974247,1.0300429184549356,0.9187279151943463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959594,24,162,6.72926897176897,329.520202020202,417.77272727272725,2.6717171717171717,3.2676767676767677,4.888888888888889,4.8232323232323235,1.0,18.19191919191919,11.964646464646464,24.858585858585858,49.83989898989899,6.84995351870352,269.3888888888889,358.0353535353536,2.813131313131313,4.363636363636363,5.055555555555555,5.737373737373737,1.0,18.176767676767675,12.767676767676768,24.333333333333336,45.04040404040404,W,0.47114252061248524,1.239866475917978,1.0491177873152122,0.5496662740478995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959664,18,27,6.831203296703296,345.55,440.9,3.05,4.6,6.75,5.8,1.0,18.65,10.35,22.799999999999997,51.215,6.848602369852371,272.43939393939394,377.14141414141415,3.7525252525252526,3.7525252525252526,4.525252525252525,4.237373737373737,0.05555555555555555,20.560606060606062,11.752525252525253,24.353535353535353,44.21565656565657,W,1.1982638888888888,1.10418410041841,1.3212459321245933,0.9398148148148148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959614,259,16,6.693582875457874,405.4,493.15,3.25,3.7,4.65,3.75,1.0,15.399999999999999,9.85,22.75,53.25999999999999,6.682969780219781,249.15,341.5,2.9000000000000004,3.45,4.55,3.55,1.0,20.9,11.1,19.9,40.455,L,0.634375,1.0192468619246862,0.8493723849372385,1.973611111111111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959644,167,31,6.987928571428573,458.15,547.1,5.0,6.45,5.95,7.4,1.0,18.55,10.350000000000001,24.1,57.84,6.924660339660338,388.8131313131313,472.9191919191919,3.898989898989899,4.565656565656566,4.797979797979798,5.863636363636363,1.0,19.02020202020202,8.7979797979798,18.666666666666664,52.470707070707064,D,2.0440972222222222,1.0192468619246862,1.2268712226871223,0.704861111111111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959673,96,168,6.803944943944945,324.83838383838383,414.7525252525253,2.525252525252525,3.3383838383838382,5.005050505050505,3.782828282828283,1.0,19.247474747474747,10.348484848484848,21.53030303030303,48.43686868686869,6.6686872710622715,296.29999999999995,390.5,2.45,3.55,5.2,5.1,1.0,16.4,11.0,21.65,45.754999999999995,W,0.783179012345679,0.8493723849372385,0.9343096234309625,1.5506944444444446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959634,15,175,6.80937912087912,409.6,502.09999999999997,4.199999999999999,4.1,5.6,5.8,0.05,21.05,11.3,22.6,56.94500000000001,6.743083305583307,235.8030303030303,329.3888888888889,2.5505050505050506,3.116161616161616,3.8484848484848486,4.919191919191919,1.0,16.494949494949495,10.126262626262626,22.409090909090907,40.09343434343434,D,1.0572916666666667,1.1891213389121338,0.5662482566248256,0.6265432098765431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959682,30,14,6.998873626373626,382.4,477.70000000000005,4.5,6.199999999999999,4.550000000000001,5.65,1.0,21.3,12.899999999999999,27.6,55.39500000000001,7.007063186813185,235.1,336.65,3.1,4.75,5.65,4.55,1.0,22.7,10.85,24.5,41.339999999999996,L,1.2606060606060605,0.5918699186991869,1.775609756097561,0.8404040404040404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959624,26,13,6.831845284345283,404.16666666666663,506.8484848484849,5.545454545454545,4.707070707070708,6.252525252525253,7.353535353535354,1.0,22.585858585858585,11.404040404040405,26.065656565656568,56.9520202020202,7.0823818681318675,469.5,552.25,4.2,5.699999999999999,5.65,6.15,1.0,19.45,8.7,18.85,57.60499999999999,D,0.8559670781893005,1.033423667570009,1.5219512195121951,0.8404040404040404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959603,30,16,6.97817007992008,381.6772727272727,476.9227272727273,4.772727272727273,6.1045454545454545,4.577272727272727,6.109090909090909,1.0,20.868181818181817,12.918181818181818,27.763636363636365,55.71045454545455,6.69893081918082,254.3409090909091,346.2136363636364,2.7772727272727273,3.4545454545454546,4.5,3.709090909090909,1.0,20.863636363636363,11.072727272727272,19.668181818181818,40.95318181818182,W,1.1454545454545455,0.610909090909091,1.069090909090909,1.909090909090909,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959563,23,29,6.679342407592408,296.8181818181818,385.6272727272727,2.5272727272727273,3.422727272727273,3.5545454545454547,4.390909090909091,1.0,20.990909090909092,10.4,21.95909090909091,45.10818181818182,6.923787212787213,285.2,373.35,3.218181818181818,4.809090909090909,5.590909090909091,5.813636363636364,1.0,20.022727272727273,9.745454545454546,23.395454545454545,45.760000000000005,W,1.0726674641148326,1.2991669684896776,1.2991669684896776,0.757177033492823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959704,15,31,6.801474525474525,409.3590909090909,502.1090909090909,4.15,3.9727272727272727,5.686363636363636,5.877272727272727,0.05,20.636363636363637,11.372727272727271,22.554545454545455,57.05272727272728,6.92891858141858,390.79090909090905,473.6136363636364,3.8045454545454547,4.454545454545455,4.709090909090909,5.863636363636363,1.0,18.80909090909091,8.60909090909091,18.15,52.19181818181818,D,1.0726674641148326,1.222745382107932,1.0928286852589641,0.624671052631579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959573,18,175,6.851391608391608,345.8409090909091,441.9636363636364,2.9454545454545453,4.695454545454545,6.718181818181819,5.945454545454545,1.0,18.763636363636365,10.304545454545455,22.554545454545455,51.222272727272724,6.743155344655345,235.08636363636364,329.15,2.5727272727272728,3.2272727272727275,3.9818181818181815,5.063636363636364,1.0,16.672727272727272,9.98181818181818,22.159090909090907,40.08454545454545,W,1.1988636363636365,0.9934806229626948,0.6725099601593626,0.694078947368421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959559,167,162,6.9865541125541135,457.9818181818182,545.8863636363636,5.245454545454546,6.340909090909091,5.986363636363636,7.590909090909091,1.0,18.481818181818184,10.086363636363636,23.868181818181817,57.64636363636364,6.827164751914753,272.8,362.6409090909091,2.7409090909090907,4.213636363636364,5.15,5.4818181818181815,1.0,17.704545454545453,12.545454545454547,24.9,45.39818181818182,W,1.8298444976076553,0.9170590365809489,0.9247011952191236,0.5552631578947369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959697,183,168,6.71636371961372,374.2863636363636,468.4272727272727,3.6454545454545455,4.027272727272727,4.668181818181818,6.040909090909091,0.045454545454545456,18.8,9.622727272727271,27.527272727272727,52.53090909090909,6.655903554778556,295.7136363636364,388.95909090909095,2.331818181818182,3.481818181818182,5.168181818181818,5.0636363636363635,1.0,16.086363636363636,10.831818181818182,21.70909090909091,45.39863636363636,W,0.7634868421052632,1.3450199203187252,0.9170590365809489,1.577452153110048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959690,24,14,6.744466824841824,328.5590909090909,417.0727272727273,2.877272727272727,3.245454545454545,4.75,4.995454545454546,1.0,18.586363636363636,12.209090909090909,24.886363636363637,49.72545454545455,7.012789210789209,233.34545454545454,335.30454545454546,3.1818181818181817,4.618181818181818,5.55,4.659090909090909,1.0,22.872727272727275,10.754545454545454,24.21363636363636,41.21727272727273,D,0.4739811912225705,1.1011764705882352,1.6941176470588235,0.738671986320889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959710,26,32,6.836042374292373,402.55,506.0318181818182,5.695454545454545,4.7681818181818185,6.163636363636364,7.409090909090909,1.0,22.563636363636363,11.381818181818183,26.454545454545453,56.86090909090909,6.82050129037629,461.44545454545454,550.4545454545455,3.7409090909090907,3.745454545454545,4.159090909090909,5.763636363636364,1.0,19.445454545454545,12.35,23.581818181818182,59.890454545454546,L,0.9493749999999999,1.1867187499999998,1.1558948863636362,0.9863636363636363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959583,96,13,6.811827422577423,336.72727272727275,425.26363636363635,2.536363636363636,3.377272727272727,5.077272727272727,3.9272727272727277,1.0,19.28636363636364,10.131818181818183,21.163636363636364,49.19409090909091,7.0779490509490515,459.4272727272727,543.4136363636364,4.181818181818182,5.672727272727273,5.659090909090909,6.022727272727273,1.0,19.563636363636363,8.59090909090909,18.445454545454545,56.737272727272725,D,0.885625,0.8482490272373542,1.6193845065440398,0.9289772727272726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959593,259,27,6.670832375957375,403.20909090909095,490.7227272727273,3.168181818181818,3.790909090909091,4.540909090909091,3.9727272727272727,1.0,15.131818181818183,9.886363636363637,22.631818181818183,53.164545454545454,6.825260489510491,275.5727272727273,381.3636363636364,3.713636363636364,3.6136363636363633,4.336363636363636,4.081818181818182,0.05,19.977272727272727,11.663636363636364,24.35909090909091,44.57954545454545,W,0.6843750000000001,1.2394764768305624,1.192996108949416,0.958125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959663,168,26,6.6420956959706965,297.725,390.5916666666667,2.4,3.466666666666667,5.141666666666667,5.033333333333333,1.0,16.283333333333335,10.9,21.8,45.89333333333333,6.829443889443889,398.6363636363636,503.3636363636364,5.590909090909091,4.7272727272727275,6.272727272727273,7.272727272727273,1.0,23.227272727272727,11.227272727272727,26.272727272727273,56.50454545454545,L,0.822429906542056,0.8560311284046692,0.8560311284046692,0.809968847352025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959577,175,24,6.719545454545454,236.72727272727275,330.6818181818182,2.6363636363636362,3.090909090909091,4.136363636363637,5.0,1.0,16.59090909090909,10.0,22.18181818181818,40.31818181818181,6.752006327006326,329.8636363636364,419.5,2.909090909090909,3.3181818181818183,4.727272727272727,4.863636363636363,0.045454545454545456,18.590909090909093,12.318181818181818,25.090909090909093,49.868181818181824,D,0.8654545454545454,1.3036086051353226,0.7668285912560722,1.4836363636363634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959643,14,96,6.997590659340657,236.25833333333333,338.55833333333334,3.125,4.633333333333333,5.55,4.583333333333334,1.0,22.683333333333334,10.883333333333333,24.183333333333334,41.33166666666666,6.809153346653348,335.4090909090909,424.0909090909091,2.6363636363636367,3.5,4.954545454545454,4.0,1.0,18.772727272727273,10.454545454545453,21.363636363636363,48.93181818181819,W,1.088,1.0965648854961831,0.8435114503816794,0.7418181818181817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959653,32,18,6.835827075702075,456.275,546.3333333333333,3.6916666666666664,3.6166666666666667,4.208333333333333,5.691666666666666,1.0,19.691666666666666,12.558333333333334,23.775,59.432500000000005,6.867471153846154,347.08333333333337,443.14166666666665,2.9,4.691666666666666,6.483333333333333,5.733333333333333,1.0,18.525,10.308333333333334,22.558333333333334,51.44499999999999,L,0.816,0.3374045801526718,0.7591603053435114,0.748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959561,16,183,6.684195970695972,252.625,345.39166666666665,2.716666666666667,3.375,4.416666666666667,3.716666666666667,1.0,20.708333333333336,11.091666666666667,19.85,40.72666666666667,6.749217865467866,369.0454545454545,463.0454545454545,3.5454545454545454,4.181818181818182,4.7272727272727275,5.954545454545455,0.045454545454545456,18.727272727272727,9.545454545454545,27.545454545454547,52.14090909090909,D,0.816,0.9278625954198474,0.9201943095072865,1.298181818181818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959623,162,30,6.795759657009659,276.3636363636364,366.3636363636364,2.6818181818181817,4.181818181818182,5.136363636363637,5.545454545454545,1.0,17.954545454545453,12.454545454545455,25.0,45.622727272727275,6.986363553113552,387.8666666666667,483.23333333333335,4.791666666666666,6.275,4.766666666666667,6.283333333333333,1.0,20.675,12.725,27.483333333333334,56.17750000000001,L,0.7418181818181817,0.9201943095072865,1.349618320610687,0.612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
